total_time,silent_pauses,total_syllables,phonation_time,confidence
0.6,0,2,0.17331,1
1.46,0,10,1.328,0
0.22,0,1,0.144,1
3.31,0,13,3.24269,1
2.56,0,17,2.496,1
2.37,0,4,2.35269,1
1.21,0,7,1.17469,-1
0.62,0,3,0.496,1
2.99,0,15,2.94269,1
1.56,0,3,1.168,1
3.43,2,15,2.64,1
3.32,0,15,3.184,-1
1.66,1,6,1.308,1
1.45,0,7,1.45,1
5.51,1,21,4.53731,1
1.14,0,5,1.12,1
3.71,1,11,2.432,0
2.59,0,12,2.51469,1
2.37,0,5,1.67731,1
3.77,0,12,3.168,1
0.9,0,6,0.9,1
0.19,0,1,0.144,-1
1.62,0,10,1.58469,1
1.96,0,7,1.76,1
2.98,0,6,1.49331,1
1.67,1,12,1.27,1
0.71,0,1,0.352,0
2.68,0,7,1.504,1
10.42,4,45,7.90069,1
3.24,0,11,2.24,1
1.42,0,10,1.40669,1
0.56,0,1,0.56,-1
1.39,1,4,1.006,1
1.82,0,11,1.77869,0
124.97,9,5,6.074,0
1.37,1,2,0.906,0
2.3,0,13,2.3,0
0.72,0,3,0.72,0
0.75,0,2,0.75,0
0.79,0,1,0.79,0
1.76,0,9,1.76,0
3.45,1,16,2.954,1
2.62,1,7,1.43669,0
1.54,0,7,1.45931,-1
9.23,2,37,7.62869,0
3.95,1,6,0.976,-1
5.23,2,17,3.552,0
1.61,0,1,0.56,0
10.83,4,40,8.592,0
5.31,1,24,4.47731,0
3.27,2,9,2.006,0
4.01,0,12,3.77269,0
2.39,0,7,1.76,0
1.78,0,8,1.75131,0
3.49,0,18,3.49,0
8.01,3,34,6.362,0
13.04,3,40,10.52469,0
15.69,5,44,10.368,0
4.96,2,18,4.112,0
1.24,0,9,0.95069,0
0.64,0,1,0.304,0
0.34,0,1,0.31331,0
1.21,0,8,1.21,0
3.21,1,16,2.60469,0
5.34,0,25,4.576,0
1.0,0,1,0.92931,0
7.55,3,29,5.58269,0
1.58,0,3,1.02669,0
6.11,4,10,3.20731,0
8.3,2,24,7.12869,0
0.31,0,1,0.30931,0
0.33,0,1,0.33,0
9.52,4,35,6.864,0
4.76,1,18,3.37469,0
14.49,5,40,9.328,0
1.94,0,2,0.83269,0
1.01,0,1,0.384,0
3.82,0,16,3.456,0
4.3,0,23,3.824,0
1.39,1,4,1.006,1
1.82,0,11,1.77869,0
124.97,9,5,6.074,0
1.37,1,2,0.906,0
2.3,0,13,2.3,0
0.72,0,3,0.72,0
0.75,0,2,0.75,0
0.79,0,1,0.79,0
1.76,0,9,1.76,0
3.45,1,16,2.954,1
2.62,1,7,1.43669,0
1.54,0,7,1.45931,-1
9.23,2,37,7.62869,0
3.95,1,6,0.976,-1
5.23,2,17,3.552,0
1.61,0,1,0.56,0
10.83,4,40,8.592,0
5.31,1,24,4.47731,0
3.27,2,9,2.006,0
4.01,0,12,3.77269,0
2.39,0,7,1.76,0
1.78,0,8,1.75131,0
3.49,0,18,3.49,0
8.01,3,34,6.362,0
13.04,3,40,10.52469,0
15.69,5,44,10.368,0
4.96,2,18,4.112,0
1.24,0,9,0.95069,0
0.64,0,1,0.304,0
0.34,0,1,0.31331,0
1.21,0,8,1.21,0
3.21,1,16,2.60469,0
5.34,0,25,4.576,0
1.0,0,1,0.92931,0
7.55,3,29,5.58269,0
1.58,0,3,1.02669,0
6.11,4,10,3.20731,0
8.3,2,24,7.12869,0
0.31,0,1,0.30931,0
0.33,0,1,0.33,0
9.52,4,35,6.864,0
14.49,5,40,9.328,0
1.94,0,2,0.83269,0
1.01,0,1,0.384,0
3.82,0,16,3.456,0
4.3,0,23,3.824,0
3.61,0,13,3.584,-1
0.2,0,1,0.16331,-1
1.69,0,5,1.62869,1
0.25,0,2,0.0,0
0.19,0,1,0.112,0
0.29,0,1,0.29,1
0.66,0,4,0.66,0
0.63,0,2,0.63,0
1.68,0,14,1.63331,0
1.29,0,6,0.76669,0
1.62,0,4,0.736,0
0.4,0,3,0.21131,0
1.06,0,5,0.58869,0
4.3,1,9,1.696,0
0.43,0,1,0.176,0
1.58,0,10,1.54731,1
1.53,0,5,0.77269,-1
2.39,0,14,2.36331,0
2.84,1,13,2.296,0
1.89,1,7,1.442,0
3.39,0,10,2.18669,0
4.28,1,19,3.456,0
1.01,0,1,1.00331,0
3.81,1,18,3.17269,0
0.7,0,1,0.288,0
1.13,0,3,0.4,-1
6.01,3,15,3.648,1
3.34,0,12,2.16,0
2.68,0,11,1.6,0
3.21,0,24,2.912,0
1.12,1,1,0.26931,0
0.62,0,1,0.27469,0
0.77,0,4,0.74731,0
6.36,2,20,4.29269,0
1.14,1,2,0.64131,0
3.58,0,15,2.92669,-1
0.66,0,1,0.59331,-1
2.09,0,13,2.03069,1
4.3,0,21,4.208,0
0.59,0,2,0.50869,0
0.75,0,2,0.75,0
1.03,0,3,1.03,0
5.42,1,22,4.972,0
1.31,0,1,0.30469,0
4.5,0,22,4.416,-1
8.64,0,38,8.48,0
4.43,3,12,2.654,0
2.02,0,6,1.296,0
0.35,0,2,0.19531,0
0.37,0,2,0.22931,0
0.2,0,1,0.18731,0
0.35,0,2,0.35,0
1.51,0,8,1.51,1
0.2,0,1,0.2,0
0.73,0,3,0.71731,0
1.35,0,10,1.35,0
0.37,0,1,0.37,0
1.1,0,7,1.1,1
1.95,0,1,0.39869,1
2.49,0,5,1.152,1
1.61,1,3,0.91531,1
2.12,0,15,2.12,0
5.45,1,18,3.61,0
2.4,0,9,2.4,0
5.26,1,23,4.796,0
1.54,0,8,1.54,0
4.58,2,16,2.93869,0
2.36,0,5,1.296,0
2.39,1,2,1.35531,0
4.37,0,29,4.30869,0
1.03,0,5,1.03,0
2.25,0,19,2.25,0
3.05,1,13,2.19469,0
2.83,0,19,2.80531,0
5.2,2,17,2.84269,0
4.56,2,19,3.62531,0
0.39,0,2,0.37531,0
1.48,1,1,0.59331,0
4.18,1,14,2.97469,0
1.21,0,2,0.41669,0
2.46,0,18,2.43731,1
2.4,1,11,1.376,0
1.25,0,2,1.25,0
2.4,1,7,1.74731,0
0.64,0,3,0.64,0
0.85,0,3,0.49269,1
3.74,1,11,2.224,0
1.22,0,11,1.152,0
1.28,0,1,0.208,0
0.38,0,2,0.37331,0
6.07,3,21,4.86931,0
1.93,1,7,1.338,0
1.39,1,4,1.006,1
1.82,0,11,1.77869,0
124.97,9,5,6.074,0
1.37,1,2,0.906,0
2.3,0,13,2.3,0
0.72,0,3,0.72,0
0.75,0,2,0.75,0
0.79,0,1,0.79,0
1.76,0,9,1.76,0
3.45,1,16,2.954,1
2.62,1,7,1.43669,0
1.54,0,7,1.45931,-1
9.23,2,37,7.62869,0
3.95,1,6,0.976,-1
5.23,2,17,3.552,0
1.61,0,1,0.56,0
10.83,4,40,8.592,0
5.31,1,24,4.47731,0
3.27,2,9,2.006,0
4.01,0,12,3.77269,0
2.39,0,7,1.76,0
1.78,0,8,1.75131,0
3.49,0,18,3.49,0
8.01,3,34,6.362,0
13.04,3,40,10.52469,0
15.69,5,44,10.368,0
4.96,2,18,4.112,0
1.24,0,9,0.95069,0
0.64,0,1,0.304,0
0.34,0,1,0.31331,0
1.21,0,8,1.21,0
3.21,1,16,2.60469,0
5.34,0,25,4.576,0
1.0,0,1,0.92931,0
7.55,3,29,5.58269,0
1.58,0,3,1.02669,0
6.11,4,10,3.20731,0
8.3,2,24,7.12869,0
0.33,0,1,0.33,0
9.52,4,35,6.864,0
4.76,1,18,3.37469,0
14.49,5,40,9.328,0
1.94,0,2,0.83269,0
1.01,0,1,0.384,0
3.82,0,16,3.456,0
4.3,0,23,3.824,0
3.61,0,13,3.584,-1
0.2,0,1,0.16331,-1
1.69,0,5,1.62869,1
0.25,0,2,0.0,0
0.19,0,1,0.112,0
0.29,0,1,0.29,1
0.66,0,4,0.66,0
0.63,0,2,0.63,0
1.68,0,14,1.63331,0
1.29,0,6,0.76669,0
1.62,0,4,0.736,0
0.22,0,1,0.22,0
0.4,0,3,0.21131,0
1.06,0,5,0.58869,0
4.3,1,9,1.696,0
1.58,0,10,1.54731,1
1.53,0,5,0.77269,-1
2.39,0,14,2.36331,0
2.84,1,13,2.296,0
1.89,1,7,1.442,0
3.39,0,10,2.18669,0
0.25,0,1,0.23731,0
4.28,1,19,3.456,0
1.01,0,1,1.00331,0
3.81,1,18,3.17269,0
1.39,1,4,1.006,1
1.82,0,11,1.77869,0
2.3,0,13,2.3,0
0.72,0,3,0.72,0
0.75,0,2,0.75,0
0.79,0,1,0.79,0
1.76,0,9,1.76,0
3.45,1,16,2.954,1
2.62,1,7,1.43669,0
1.54,0,7,1.45931,-1
9.23,2,37,7.62869,0
5.23,2,17,3.552,0
1.61,0,1,0.56,0
10.83,4,40,8.592,0
5.31,1,24,4.47731,0
3.27,2,9,2.006,0
4.01,0,12,3.77269,0
2.39,0,7,1.76,0
1.78,0,8,1.75131,0
3.49,0,18,3.49,0
8.01,3,34,6.362,0
13.04,3,40,10.52469,0
15.69,5,44,10.368,0
4.96,2,18,4.112,0
1.24,0,9,0.95069,0
0.64,0,1,0.304,0
0.34,0,1,0.31331,0
1.21,0,8,1.21,0
3.21,1,16,2.60469,0
1.0,0,1,0.92931,0
7.55,3,29,5.58269,0
1.58,0,3,1.02669,0
6.11,4,10,3.20731,0
8.3,2,24,7.12869,0
0.31,0,1,0.30931,0
0.33,0,1,0.33,0
9.52,4,35,6.864,0
4.76,1,18,3.37469,0
0.42,0,1,0.42,1
0.49,0,2,0.47131,1
0.37,0,1,0.34731,1
0.98,0,6,0.98,1
0.22,0,1,0.20869,-1
0.15,0,1,0.15,1
0.26,0,2,0.24131,1
4.89,2,17,4.09,1
1.53,0,4,1.53,1
2.46,0,14,2.46,0
6.34,2,24,5.364,1
2.57,1,10,2.186,1
0.24,0,1,0.24,1
1.03,0,2,0.512,1
10.2,5,35,7.36131,0
3.91,1,15,2.70931,1
4.52,1,17,4.104,1
7.09,1,27,6.224,1
3.44,2,10,2.29131,1
5.96,2,15,4.33269,0
8.76,2,36,7.02731,1
2.21,0,10,1.85269,1
7.35,4,22,5.344,1
3.13,1,12,2.58131,1
4.46,2,14,2.90669,-1
2.41,1,15,1.91531,1
5.34,3,19,3.66,1
2.16,1,5,1.2,1
3.41,0,21,3.41,1
3.58,0,15,3.14469,-1
3.33,2,16,2.40531,1
7.79,2,21,6.17069,1
16.18,8,47,11.59131,1
4.04,0,21,3.696,1
11.94,4,37,9.02131,-1
7.74,2,24,6.48269,1
1.63,0,1,0.768,1
5.38,1,14,3.28,1
4.4,0,16,4.096,1
4.19,1,17,3.72131,0
5.9,1,25,4.896,1
7.63,2,41,6.112,1
1.34,0,4,0.672,1
2.64,0,12,2.60731,1
17.52,5,55,11.84069,-1
5.46,1,25,4.56,1
0.13,0,2,0.11731,1
4.08,1,15,3.424,1
4.8,2,17,3.48269,1
0.69,0,1,0.66331,0
7.45,4,31,5.578,1
2.58,1,10,2.004,1
0.35,0,1,0.35,1
0.6,0,2,0.304,1
1.42,1,1,0.492,0
0.37,0,1,0.36331,1
0.25,0,1,0.18269,1
8.57,2,32,7.45269,1
5.44,2,15,3.056,1
4.43,2,14,3.376,0
5.3,1,20,4.368,1
9.04,5,23,5.32931,1
3.23,0,13,3.23,1
2.86,3,12,1.388,1
2.87,0,11,2.86869,0
5.0,2,16,3.50531,1
3.04,2,12,2.048,1
1.47,1,1,0.926,1
3.05,0,19,2.44869,1
1.03,1,1,0.19131,-1
1.12,0,6,0.83269,1
0.39,0,1,0.22669,1
0.45,0,1,0.416,1
8.47,3,10,3.766,1
7.73,2,32,6.802,-1
2.05,1,8,1.53531,1
3.79,0,16,3.21669,1
3.97,1,15,3.10331,1
3.81,1,11,2.99731,1
1.9,1,3,0.428,0
5.55,0,28,5.23069,1
14.62,5,47,11.568,1
3.14,1,14,2.75131,1
5.19,2,15,3.63931,1
2.61,0,7,1.79869,0
2.62,1,3,1.152,1
9.9,4,27,6.91531,1
4.47,1,16,3.40469,1
5.75,1,15,4.128,1
10.45,3,45,8.352,-1
3.17,2,8,1.77931,1
0.4,0,1,0.4,1
0.5,0,1,0.35069,1
0.45,0,1,0.43331,1
0.69,0,2,0.69,-1
5.71,2,22,4.55669,1
0.25,0,1,0.24931,1
0.33,0,2,0.32931,1
0.28,0,1,0.27531,1
0.81,0,3,0.79331,-1
5.58,2,17,3.97131,1
4.89,1,13,2.592,1
1.57,0,4,1.57,1
0.38,0,1,0.38,1
1.06,0,8,1.01931,0
0.19,0,1,0.19,1
0.79,0,1,0.79,1
0.36,0,1,0.36,1
0.69,0,3,0.60869,1
0.71,0,1,0.68331,0
0.57,0,3,0.51931,1
0.41,0,4,0.41,1
9.87,3,33,7.968,1
12.94,4,53,10.736,1
1.08,0,4,1.05531,0
1.4,0,8,1.4,1
8.52,1,38,7.69069,1
6.98,1,29,6.064,1
2.06,0,10,2.02931,1
1.61,1,3,0.81,0
0.96,0,6,0.96,1
0.41,0,1,0.40931,1
1.45,0,7,1.45,1
1.61,0,7,1.35669,1
0.37,0,1,0.36731,0
0.38,0,1,0.38,1
2.55,0,9,1.824,1
9.65,4,37,7.21131,1
0.31,0,1,0.28469,1
0.27,0,1,0.27,0
0.29,0,1,0.29,1
0.42,0,4,0.40331,1
10.04,3,43,7.864,1
0.54,0,1,0.32,1
0.5,0,1,0.336,-1
0.27,0,1,0.27,1
1.04,1,1,0.592,1
6.22,3,14,4.076,1
0.0,0,1,0.0,0
0.42,0,1,0.42,-1
0.49,0,2,0.47131,1
0.37,0,1,0.34731,1
0.98,0,6,0.98,1
0.22,0,1,0.20869,1
0.15,0,1,0.15,0
0.26,0,2,0.24131,1
4.89,2,17,4.09,1
1.53,0,4,1.53,1
2.46,0,14,2.46,1
6.34,2,24,5.364,0
2.57,1,10,2.186,1
0.24,0,1,0.24,1
1.03,0,2,0.512,1
10.2,5,35,7.36131,1
3.91,1,15,2.70931,-1
4.52,1,17,4.104,1
7.09,1,27,6.224,1
3.44,2,10,2.29131,1
8.76,2,36,7.02731,1
2.21,0,10,1.85269,-1
7.35,4,22,5.344,1
3.13,1,12,2.58131,1
4.46,2,14,2.90669,1
2.41,1,15,1.91531,1
5.34,3,19,3.66,0
2.16,1,5,1.2,1
3.41,0,21,3.41,1
3.58,0,15,3.14469,1
7.79,2,21,6.17069,1
3.33,2,16,2.40531,0
16.18,8,47,11.59131,1
4.04,0,21,3.696,1
11.94,4,37,9.02131,1
7.74,2,24,6.48269,1
1.63,0,1,0.768,-1
5.38,1,14,3.28,1
4.4,0,16,4.096,1
7.63,2,41,6.112,1
4.19,1,17,3.72131,1
5.9,1,25,4.896,0
1.02,0,3,1.01731,1
1.34,0,4,0.672,1
2.64,0,12,2.60731,1
17.52,5,55,11.84069,1
5.46,1,25,4.56,-1
0.13,0,2,0.11731,1
4.08,1,15,3.424,1
4.8,2,17,3.48269,1
0.69,0,1,0.66331,1
7.45,4,31,5.578,0
2.58,1,10,2.004,1
0.35,0,1,0.35,1
1.42,1,1,0.492,1
0.37,0,1,0.36331,1
0.25,0,1,0.18269,-1
8.57,2,32,7.45269,1
5.44,2,15,3.056,1
4.43,2,14,3.376,1
5.3,1,20,4.368,1
9.04,5,23,5.32931,0
3.23,0,13,3.23,1
2.86,3,12,1.388,1
2.87,0,11,2.86869,1
5.0,2,16,3.50531,1
3.04,2,12,2.048,-1
1.47,1,1,0.926,1
0.57,0,3,0.57,1
1.12,0,6,0.83269,1
3.05,0,19,2.44869,1
1.03,1,1,0.19131,-1
0.39,0,1,0.22669,1
0.45,0,1,0.416,1
8.47,3,10,3.766,1
7.73,2,32,6.802,1
2.05,1,8,1.53531,0
3.79,0,16,3.21669,1
3.81,1,11,2.99731,1
3.97,1,15,3.10331,1
1.9,1,3,0.428,1
5.55,0,28,5.23069,0
14.62,5,47,11.568,1
3.14,1,14,2.75131,1
5.19,2,15,3.63931,1
2.61,0,7,1.79869,1
2.62,1,3,1.152,-1
9.9,4,27,6.91531,1
4.47,1,16,3.40469,1
5.75,1,15,4.128,1
10.45,3,45,8.352,1
3.17,2,8,1.77931,0
0.4,0,1,0.4,1
0.5,0,1,0.35069,1
0.45,0,1,0.43331,1
0.69,0,2,0.69,1
5.71,2,22,4.55669,-1
0.25,0,1,0.24931,1
0.33,0,2,0.32931,1
0.28,0,1,0.27531,1
0.81,0,3,0.79331,1
5.58,2,17,3.97131,-1
4.89,1,13,2.592,1
1.57,0,4,1.57,1
0.38,0,1,0.38,1
1.06,0,8,1.01931,1
0.19,0,1,0.19,0
0.79,0,1,0.79,1
0.36,0,1,0.36,1
0.69,0,3,0.60869,1
0.71,0,1,0.68331,1
0.57,0,3,0.51931,0
0.41,0,4,0.41,1
9.87,3,33,7.968,1
12.94,4,53,10.736,1
1.08,0,4,1.05531,1
1.4,0,8,1.4,0
8.52,1,38,7.69069,1
6.98,1,29,6.064,1
2.06,0,10,2.02931,1
1.61,1,3,0.81,1
0.96,0,6,0.96,0
0.92,0,4,0.85731,1
0.41,0,1,0.40931,1
1.45,0,7,1.45,1
1.61,0,7,1.35669,1
0.37,0,1,0.36731,-1
0.38,0,1,0.38,1
10.65,2,35,8.56,1
2.55,0,9,1.824,1
9.65,4,37,7.21131,1
0.31,0,1,0.28469,-1
0.27,0,1,0.27,1
0.29,0,1,0.29,1
0.42,0,4,0.40331,1
10.04,3,43,7.864,1
0.54,0,1,0.32,0
0.5,0,1,0.336,1
0.27,0,1,0.27,1
1.04,1,1,0.592,1
6.22,3,14,4.076,1
0.0,0,1,0.0,1
7.5,3,26,5.836,1
2.47,0,9,1.39469,1
0.46,0,3,0.36731,1
1.41,0,1,1.136,1
0.74,0,1,0.73531,0
0.91,0,1,0.83669,1
0.27,0,1,0.24931,1
2.88,0,15,2.88,1
3.32,0,15,2.80669,1
1.41,0,2,1.39531,0
6.6,3,17,4.136,1
0.41,0,1,0.41,1
1.39,0,7,1.39,1
1.46,0,6,1.46,1
4.44,1,9,2.47269,0
1.48,0,3,0.624,1
0.64,0,1,0.56731,1
1.68,0,5,1.68,1
3.3,0,13,3.3,1
2.64,0,9,1.65069,-1
1.62,0,5,1.52131,1
4.21,0,20,3.71069,1
2.54,0,12,2.32,1
0.47,0,2,0.47,1
1.7,0,7,1.7,0
1.04,1,3,0.56,1
5.25,2,16,3.664,1
1.95,0,9,1.616,1
0.08,0,1,0.07999999999992724,1
2.88,0,14,2.88,0
3.09,1,14,2.178,1
2.38,2,4,1.132,1
1.97,0,7,1.30269,1
0.71,0,1,0.672,1
0.77,0,1,0.752,0
0.25,0,1,0.21131,1
3.84,0,19,3.84,1
2.13,1,6,1.362,1
2.3,0,8,1.69069,1
2.7,1,11,2.28531,0
2.6,0,14,2.6,1
3.62,1,14,2.90669,1
5.08,2,2,1.58931,1
3.1,1,9,2.49069,1
0.12,0,1,0.0,0
2.5,1,8,1.568,1
5.57,1,16,4.40069,1
1.56,0,10,1.40131,1
1.05,0,9,1.05,1
3.44,0,11,2.38069,0
6.06,1,25,5.056,1
4.21,0,14,2.384,1
4.85,0,16,3.904,1
7.29,2,23,5.056,1
9.02,4,25,5.83331,-1
3.74,1,10,1.788,1
0.83,0,1,0.83,1
0.15,0,1,0.15,1
1.34,0,11,1.34,1
0.43,0,3,0.43,-1
2.66,0,18,2.66,1
0.79,0,1,0.752,1
1.13,0,5,1.10331,1
4.12,1,16,3.144,1
2.75,0,16,2.75,0
2.01,0,10,1.75469,1
1.81,0,13,1.584,1
1.94,0,9,1.93531,1
1.41,0,3,0.92869,1
1.81,0,13,1.77931,-1
5.64,2,20,4.6,1
5.02,1,21,4.61269,1
2.8,0,11,2.76931,1
2.88,1,7,1.61469,1
0.34,0,1,0.30931,0
0.66,0,2,0.65331,1
0.7,0,1,0.68531,1
3.19,1,9,1.632,1
1.45,0,7,1.40931,1
3.19,1,11,2.57469,-1
0.96,0,1,0.384,1
0.32,0,1,0.29731,1
0.32,0,2,0.32,1
6.92,3,16,4.76,1
0.9,0,3,0.9,-1
4.72,1,17,3.09869,1
3.68,0,18,3.552,1
4.08,1,14,2.81269,1
2.75,0,13,2.656,1
0.44,0,2,0.41931,-1
0.44,0,2,0.38131,1
1.64,0,2,0.80669,1
2.19,0,2,1.68,1
2.21,1,11,1.85731,1
5.81,2,23,4.68669,-1
1.11,0,5,1.08931,1
3.03,0,10,1.872,1
5.22,1,15,4.368,1
2.19,0,6,1.632,1
5.99,1,18,5.04,-1
2.33,0,6,1.312,1
0.27,0,2,0.20731,1
0.65,0,3,0.60731,1
0.23,0,2,0.23,1
0.57,0,1,0.55469,-1
0.68,0,1,0.608,1
1.4,1,1,0.74531,1
2.12,0,8,2.12,1
1.19,0,6,1.19,1
5.47,1,19,4.71731,0
2.03,0,8,2.03,1
4.3,2,2,1.54731,1
7.33,1,26,6.242,1
2.65,0,12,1.90669,1
1.69,0,13,1.66531,-1
0.5,0,3,0.49469,1
3.12,1,6,1.728,1
0.15,0,1,0.09131,1
3.22,0,19,3.22,1
3.01,0,11,1.61669,0
13.6,5,41,10.368,1
3.59,0,10,3.472,1
0.94,0,1,0.144,1
0.41,0,1,0.128,1
4.83,0,25,4.74731,-1
3.89,1,14,2.91669,1
3.87,0,17,3.344,1
2.11,0,12,2.05731,1
1.87,0,10,1.87,1
0.94,0,2,0.464,-1
2.99,0,17,2.89731,1
3.14,0,11,1.71069,1
1.77,0,11,1.536,1
5.7,0,29,5.16269,1
0.64,0,1,0.576,0
2.55,0,9,2.49531,1
1.11,0,3,1.04,1
1.42,0,8,1.42,1
1.56,0,3,1.41269,1
6.54,2,22,4.448,-1
3.73,0,18,3.71531,1
2.92,0,18,2.92,1
1.28,0,3,0.61269,1
0.58,0,1,0.368,1
0.77,0,1,0.77,0
2.2,0,13,2.2,1
1.52,0,7,0.98869,1
4.08,1,16,3.49131,1
1.82,1,2,0.97269,1
1.59,0,7,1.55731,-1
1.48,0,3,0.68269,1
2.4,1,5,1.84131,1
0.93,0,2,0.93,1
0.51,0,3,0.50469,1
0.69,0,5,0.68331,-1
0.19,0,1,0.19,1
0.69,0,3,0.69,1
1.3,0,7,0.90069,1
3.33,1,10,2.49731,1
3.22,0,14,2.63869,-1
4.83,1,18,3.936,1
2.54,0,19,2.448,1
1.77,0,10,1.73131,1
6.31,2,19,4.49269,1
1.48,0,2,0.88,0
2.43,0,8,2.32931,1
0.63,0,2,0.59869,1
0.42,0,1,0.42,1
0.49,0,2,0.47131,1
0.37,0,1,0.34731,-1
0.98,0,6,0.98,1
0.22,0,1,0.20869,1
0.15,0,1,0.15,1
0.26,0,2,0.24131,1
4.89,2,17,4.09,-1
1.53,0,4,1.53,1
2.46,0,14,2.46,1
6.34,2,24,5.364,1
2.57,1,10,2.186,1
0.24,0,1,0.24,-1
1.03,0,2,0.512,1
10.2,5,35,7.36131,1
3.91,1,15,2.70931,1
4.52,1,17,4.104,1
7.09,1,27,6.224,-1
3.44,2,10,2.29131,1
5.96,2,15,4.33269,1
0.96,1,2,0.416,1
8.76,2,36,7.02731,1
2.21,0,10,1.85269,-1
7.35,4,22,5.344,1
3.13,1,12,2.58131,1
4.46,2,14,2.90669,1
2.41,1,15,1.91531,1
5.34,3,19,3.66,-1
2.16,1,5,1.2,1
3.41,0,21,3.41,1
3.58,0,15,3.14469,1
7.79,2,21,6.17069,1
3.33,2,16,2.40531,0
16.18,8,47,11.59131,1
4.04,0,21,3.696,1
11.94,4,37,9.02131,1
7.74,2,24,6.48269,1
1.63,0,1,0.768,-1
5.38,1,14,3.28,1
4.4,0,16,4.096,1
4.19,1,17,3.72131,1
5.9,1,25,4.896,1
7.63,2,41,6.112,0
1.02,0,3,1.01731,1
1.34,0,4,0.672,1
2.64,0,12,2.60731,1
17.52,5,55,11.84069,1
5.46,1,25,4.56,-1
0.13,0,2,0.11731,1
4.08,1,15,3.424,1
4.8,2,17,3.48269,1
0.69,0,1,0.66331,1
7.45,4,31,5.578,-1
2.58,1,10,2.004,1
0.35,0,1,0.35,1
0.6,0,2,0.304,1
1.42,1,1,0.492,1
0.37,0,1,0.36331,-1
0.25,0,1,0.18269,1
8.57,2,32,7.45269,1
5.44,2,15,3.056,1
4.43,2,14,3.376,1
5.3,1,20,4.368,0
9.04,5,23,5.32931,1
3.23,0,13,3.23,1
2.86,3,12,1.388,1
2.87,0,11,2.86869,1
5.0,2,16,3.50531,-1
3.04,2,12,2.048,1
1.47,1,1,0.926,1
0.57,0,3,0.57,1
1.12,0,6,0.83269,1
3.05,0,19,2.44869,-1
1.03,1,1,0.19131,1
0.39,0,1,0.22669,1
0.45,0,1,0.416,1
8.47,3,10,3.766,1
7.73,2,32,6.802,-1
2.05,1,8,1.53531,1
3.79,0,16,3.21669,1
3.97,1,15,3.10331,1
3.81,1,11,2.99731,1
1.9,1,3,0.428,-1
5.55,0,28,5.23069,1
14.62,5,47,11.568,1
3.14,1,14,2.75131,1
5.19,2,15,3.63931,1
2.61,0,7,1.79869,0
2.62,1,3,1.152,1
9.9,4,27,6.91531,1
4.47,1,16,3.40469,1
5.75,1,15,4.128,1
10.45,3,45,8.352,0
3.17,2,8,1.77931,1
0.4,0,1,0.4,1
0.5,0,1,0.35069,1
0.45,0,1,0.43331,1
0.69,0,2,0.69,-1
5.71,2,22,4.55669,1
0.25,0,1,0.24931,1
0.33,0,2,0.32931,1
0.28,0,1,0.27531,1
0.81,0,3,0.79331,0
5.58,2,17,3.97131,1
4.89,1,13,2.592,1
1.57,0,4,1.57,1
0.38,0,1,0.38,1
1.06,0,8,1.01931,0
0.19,0,1,0.19,1
0.79,0,1,0.79,1
0.36,0,1,0.36,1
0.69,0,3,0.60869,1
0.71,0,1,0.68331,0
0.57,0,3,0.51931,1
0.41,0,4,0.41,1
9.87,3,33,7.968,1
12.94,4,53,10.736,1
1.08,0,4,1.05531,0
1.4,0,8,1.4,1
8.52,1,38,7.69069,1
6.98,1,29,6.064,1
2.06,0,10,2.02931,1
1.61,1,3,0.81,-1
0.96,0,6,0.96,1
0.92,0,4,0.85731,1
0.41,0,1,0.40931,1
1.45,0,7,1.45,1
1.61,0,7,1.35669,0
0.37,0,1,0.36731,1
0.38,0,1,0.38,1
10.65,2,35,8.56,1
2.55,0,9,1.824,1
9.65,4,37,7.21131,0
0.31,0,1,0.28469,1
0.27,0,1,0.27,1
0.29,0,1,0.29,1
0.42,0,4,0.40331,1
10.04,3,43,7.864,0
0.54,0,1,0.32,1
0.5,0,1,0.336,1
0.27,0,1,0.27,1
1.04,1,1,0.592,1
6.22,3,14,4.076,0
0.0,0,1,0.0,0
7.5,3,26,5.836,1
2.47,0,9,1.39469,1
0.46,0,3,0.36731,1
1.41,0,1,1.136,-1
0.74,0,1,0.73531,1
0.91,0,1,0.83669,1
0.27,0,1,0.24931,1
2.88,0,15,2.88,1
3.32,0,15,2.80669,-1
1.41,0,2,1.39531,1
6.6,3,17,4.136,1
0.41,0,1,0.41,1
1.46,0,6,1.46,1
4.44,1,9,2.47269,0
1.48,0,3,0.624,1
0.64,0,1,0.56731,1
1.68,0,5,1.68,1
3.3,0,13,3.3,1
2.64,0,9,1.65069,-1
1.62,0,5,1.52131,1
4.21,0,20,3.71069,1
2.54,0,12,2.32,1
0.47,0,2,0.47,1
1.7,0,7,1.7,0
1.95,0,9,1.616,1
0.08,0,1,0.07999999999992724,1
2.88,0,14,2.88,1
1.04,1,3,0.56,1
5.25,2,16,3.664,0
3.09,1,14,2.178,1
2.38,2,4,1.132,1
1.97,0,7,1.30269,1
0.71,0,1,0.672,1
0.77,0,1,0.752,-1
0.25,0,1,0.21131,1
3.84,0,19,3.84,1
2.13,1,6,1.362,1
2.3,0,8,1.69069,1
2.6,0,14,2.6,0
2.7,1,11,2.28531,1
3.62,1,14,2.90669,1
5.08,2,2,1.58931,1
